Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8992	-77.0089
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.884	-77.0221
Washington, District of Columbia, United States	38.8953	-77.0221
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.884	-77.0221
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.9043	-77.0572
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.9035	-77.0276
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.9021	-77.0476
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8986	-77.0428
Washington, District of Columbia, United States	38.9	-77.042
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8994	-77.0403
Washington, District of Columbia, United States	38.8959	-77.0211
Washington, District of Columbia, United States	38.9028	-77.0485
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.9139	-77.0453
Washington, District of Columbia, United States	38.9239	-77.0363
Washington, District of Columbia, United States	38.896	-77.0177
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8847	-77.0252
Washington, District of Columbia, United States	38.8977	-77.0444
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8981	-77.0401
Washington, District of Columbia, United States	38.8764	-77.0188
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8946	-77.0355
Washington, District of Columbia, United States	38.8987	-77.0362
Washington, District of Columbia, United States	38.8987	-77.0362
Washington, District of Columbia, United States	38.9007	-77.0431
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8994	-77.0377
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8987	-77.0356
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8951	-77.0364
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8932	-77.049
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8932	-77.049
Washington, District of Columbia, United States	38.8945	-77.0478
Washington, District of Columbia, United States	38.9024	-77.0326
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.9022	-77.0437
Washington, District of Columbia, United States	38.9029	-77.0361
Washington, District of Columbia, United States	38.8951	-77.0369
Washington, District of Columbia, United States	38.8973	-77.0142
Washington, District of Columbia, United States	38.8976	-77.027
Washington, District of Columbia, United States	38.8938	-77.0218
Washington, District of Columbia, United States	38.9011	-77.0326
Washington, District of Columbia, United States	38.8941	-77.0125
Washington, District of Columbia, United States	38.8941	-77.0251
Washington, District of Columbia, United States	38.9012	-77.0169
Washington, District of Columbia, United States	38.8941	-77.0251
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8874	-77.0047
Washington, District of Columbia, United States	38.8874	-77.0047
Washington, District of Columbia, United States	38.9408	-77.0283
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.891	-77.0211
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8981	-77.0177
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.892	-77.0452
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8873	-77.0231
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.9	-77.0401
Washington, District of Columbia, United States	38.8874	-77.0047
Washington, District of Columbia, United States	38.8874	-77.0047
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8919	-77.0189
Washington, District of Columbia, United States	38.8971	-77.0554
Washington, District of Columbia, United States	38.8991	-77.0401
Washington, District of Columbia, United States	38.9006	-77.0346
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8937	-77.0236
Washington, District of Columbia, United States	38.9008	-77.0345
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.9043	-77.0446
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.9022	-77.0474
Washington, District of Columbia, United States	38.884	-77.0221
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8849	-77.0184
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8933	-77.0146
Washington, District of Columbia, United States	38.8952	-77.0365
Washington, District of Columbia, United States	38.8952	-77.0365
Washington, District of Columbia, United States	38.8952	-77.0365
Washington, District of Columbia, United States	38.8952	-77.0365
Washington, District of Columbia, United States	38.8952	-77.0365
Washington, District of Columbia, United States	38.8951	-77.0364
Dover, Delaware, United States	39.1564	-75.4955
Dover Afb, Delaware, United States	39.1253	-75.4818
Dover, Delaware, United States	39.1087	-75.448
Dover, Delaware, United States	39.1605	-75.5974
Dover, Delaware, United States	39.1582	-75.5244
Dover, Delaware, United States	39.157	-75.5294
Camden Wyoming, Delaware, United States	39.0991	-75.5966
Cheswold, Delaware, United States	39.2184	-75.5848
Clayton, Delaware, United States	39.2564	-75.6904
Felton, Delaware, United States	39.0225	-75.5829
Frederica, Delaware, United States	39.0342	-75.4545
Harrington, Delaware, United States	38.924	-75.5843
Hartly, Delaware, United States	39.1542	-75.6935
Houston, Delaware, United States	38.9114	-75.5064
Kenton, Delaware, United States	39.2256	-75.6642
Little Creek, Delaware, United States	39.1663	-75.4483
Magnolia, Delaware, United States	39.0735	-75.5083
Marydel, Delaware, United States	39.0998	-75.7287
Smyrna, Delaware, United States	39.2934	-75.6008
Viola, Delaware, United States	39.0419	-75.5726
Woodside, Delaware, United States	39.0724	-75.5711
Bear, Delaware, United States	39.6102	-75.6747
Newark, Delaware, United States	39.6349	-75.6993
Claymont, Delaware, United States	39.8044	-75.4649
Delaware City, Delaware, United States	39.5725	-75.5957
Hockessin, Delaware, United States	39.776	-75.6889
Kirkwood, Delaware, United States	39.5776	-75.6901
Middletown, Delaware, United States	39.4815	-75.6832
Montchanin, Delaware, United States	39.7578	-75.6391
Newark, Delaware, United States	39.7011	-75.7375
Newark, Delaware, United States	39.5645	-75.597
Newark, Delaware, United States	39.6699	-75.7151
Newark, Delaware, United States	39.5645	-75.597
Newark, Delaware, United States	39.5645	-75.597
Newark, Delaware, United States	39.6896	-75.7584
Newark, Delaware, United States	39.5645	-75.597
Newark, Delaware, United States	39.5645	-75.597
New Castle, Delaware, United States	39.5929	-75.6515
New Castle, Delaware, United States	39.5645	-75.597
Newark, Delaware, United States	39.5645	-75.597
Newark, Delaware, United States	39.5645	-75.597
Odessa, Delaware, United States	39.4592	-75.6536
Port Penn, Delaware, United States	39.5129	-75.5852
Rockland, Delaware, United States	39.7939	-75.5738
Saint Georges, Delaware, United States	39.5555	-75.6505
Townsend, Delaware, United States	39.3819	-75.6834
Winterthur, Delaware, United States	39.7944	-75.5976
Yorklyn, Delaware, United States	39.8082	-75.6755
Wilmington, Delaware, United States	39.7378	-75.5497
Wilmington, Delaware, United States	39.7564	-75.534
Wilmington, Delaware, United States	39.7994	-75.5317
Wilmington, Delaware, United States	39.7168	-75.6184
Wilmington, Delaware, United States	39.7434	-75.5827
Wilmington, Delaware, United States	39.7571	-75.5635
Wilmington, Delaware, United States	39.7949	-75.6161
Wilmington, Delaware, United States	39.7359	-75.6647
Wilmington, Delaware, United States	39.7647	-75.5069
Wilmington, Delaware, United States	39.8188	-75.5064
Wilmington, Delaware, United States	39.5645	-75.597
Wilmington, Delaware, United States	39.5645	-75.597
Wilmington, Delaware, United States	39.7459	-75.5466
Wilmington, Delaware, United States	39.7459	-75.5466
Wilmington, Delaware, United States	39.7459	-75.5466
Wilmington, Delaware, United States	39.5645	-75.597
Wilmington, Delaware, United States	39.5645	-75.597
Wilmington, Delaware, United States	39.5645	-75.597
Wilmington, Delaware, United States	39.7459	-75.5466
Wilmington, Delaware, United States	39.7459	-75.5466
Wilmington, Delaware, United States	39.7459	-75.5466
Wilmington, Delaware, United States	39.5645	-75.597
Wilmington, Delaware, United States	39.5645	-75.597
Wilmington, Delaware, United States	39.7459	-75.5466
Wilmington, Delaware, United States	39.7459	-75.5466
Bethany Beach, Delaware, United States	38.531	-75.0674
Bethel, Delaware, United States	38.5685	-75.6243
Bridgeville, Delaware, United States	38.7366	-75.6088
Dagsboro, Delaware, United States	38.5596	-75.2113
Delmar, Delaware, United States	38.477	-75.5759
Ellendale, Delaware, United States	38.8057	-75.4056
Fenwick Island, Delaware, United States	38.4865	-75.0589
Frankford, Delaware, United States	38.5177	-75.2006
Georgetown, Delaware, United States	38.679	-75.3932
Greenwood, Delaware, United States	38.8175	-75.5935
Harbeson, Delaware, United States	38.6723	-75.2236
Laurel, Delaware, United States	38.5537	-75.5631
Lewes, Delaware, United States	38.7381	-75.1747
Lincoln, Delaware, United States	38.8613	-75.4
Milford, Delaware, United States	38.9218	-75.4299
Millsboro, Delaware, United States	38.6595	-75.2464
Millville, Delaware, United States	38.5496	-75.1232
Milton, Delaware, United States	38.7687	-75.2953
Nassau, Delaware, United States	38.7521	-75.1877
Ocean View, Delaware, United States	38.5617	-75.0966
Rehoboth Beach, Delaware, United States	38.7209	-75.076
Seaford, Delaware, United States	38.6404	-75.6041
Selbyville, Delaware, United States	38.4654	-75.1573
Gainesville, Florida, United States	29.6489	-82.325
Gainesville, Florida, United States	29.6299	-82.3966
Gainesville, Florida, United States	29.6515	-82.3493
Gainesville, Florida, United States	29.5733	-82.3979
Gainesville, Florida, United States	29.6785	-82.3679
Gainesville, Florida, United States	29.6954	-82.4023
Gainesville, Florida, United States	29.6456	-82.4033
Gainesville, Florida, United States	29.6132	-82.3873
Gainesville, Florida, United States	29.7005	-82.308
Gainesville, Florida, United States	29.6813	-82.3539
Gainesville, Florida, United States	29.6813	-82.3539
Gainesville, Florida, United States	29.6813	-82.3539
Gainesville, Florida, United States	29.6813	-82.3539
Alachua, Florida, United States	29.8135	-82.472
Alachua, Florida, United States	29.792	-82.496
Archer, Florida, United States	29.5597	-82.5108
Gainesville, Florida, United States	29.6516	-82.3248
Earleton, Florida, United States	29.7304	-82.0971
Evinston, Florida, United States	29.4869	-82.2312
Gainesville, Florida, United States	29.6813	-82.3539
Hawthorne, Florida, United States	29.574	-82.1056
Gainesville, Florida, United States	29.6824	-82.2014
High Springs, Florida, United States	29.841	-82.6156
Gainesville, Florida, United States	29.7728	-82.3782
Island Grove, Florida, United States	29.4536	-82.1065
High Springs, Florida, United States	29.8175	-82.6006
La Crosse, Florida, United States	29.8433	-82.4048
Lochloosa, Florida, United States	29.5116	-82.1004
Micanopy, Florida, United States	29.5122	-82.3053
Newberry, Florida, United States	29.6609	-82.5852
Waldo, Florida, United States	29.7871	-82.1608
Glen Saint Mary, Florida, United States	30.2861	-82.2041
Macclenny, Florida, United States	30.2737	-82.1325
Olustee, Florida, United States	30.2041	-82.4287
Sanderson, Florida, United States	30.2522	-82.2729
Panama City, Florida, United States	30.1606	-85.6494
Panama City, Florida, United States	30.2345	-85.692
Panama City, Florida, United States	30.0583	-85.5762
Panama City, Florida, United States	30.1653	-85.5763
Panama City, Florida, United States	30.1949	-85.6727
Panama City, Florida, United States	30.2345	-85.692
Panama City Beach, Florida, United States	30.2007	-85.8136
Panama City, Florida, United States	30.1655	-85.7116
Panama City, Florida, United States	30.3117	-85.6923
Mexico Beach, Florida, United States	29.9395	-85.4096
Panama City, Florida, United States	30.2345	-85.692
Panama City, Florida, United States	30.2345	-85.692
Panama City Beach, Florida, United States	30.3105	-85.9106
Panama City, Florida, United States	30.1595	-85.6598
Fountain, Florida, United States	30.4753	-85.4293
Lynn Haven, Florida, United States	30.2362	-85.6467
Sunnyside, Florida, United States	30.2525	-85.9424
Rosemary Bch, Florida, United States	30.2578	-85.961
Youngstown, Florida, United States	30.3269	-85.5169
Graham, Florida, United States	29.9689	-82.1226
Hampton, Florida, United States	29.8575	-82.1483
Lawtey, Florida, United States	30.0472	-82.1055
Starke, Florida, United States	29.9583	-82.1185
Brooker, Florida, United States	29.919	-82.2956
Mims, Florida, United States	28.6974	-80.8663
Scottsmoor, Florida, United States	28.7702	-80.872
Titusville, Florida, United States	28.5697	-80.8191
Titusville, Florida, United States	28.6122	-80.8076
Titusville, Florida, United States	28.6122	-80.8076
Titusville, Florida, United States	28.6271	-80.8429
Orlando, Florida, United States	28.3067	-80.6862
Orlando, Florida, United States	28.3067	-80.6862
Melbourne, Florida, United States	28.0691	-80.62
Melbourne, Florida, United States	28.0836	-80.6081
Indialantic, Florida, United States	28.1091	-80.5787
Melbourne, Florida, United States	28.0673	-80.678
Palm Bay, Florida, United States	28.0313	-80.5995
Palm Bay, Florida, United States	28.0671	-80.6503
Palm Bay, Florida, United States	28.0168	-80.6739
Palm Bay, Florida, United States	27.9816	-80.6894
Palm Bay, Florida, United States	27.9694	-80.6473
Palm Bay, Florida, United States	28.0345	-80.5887
Palm Bay, Florida, United States	28.0345	-80.5887
Melbourne, Florida, United States	28.0836	-80.6081
Melbourne, Florida, United States	28.0836	-80.6081
Cape Canaveral, Florida, United States	28.3903	-80.6043
Cocoa, Florida, United States	28.3672	-80.7465
Cocoa, Florida, United States	28.4275	-80.829
Cocoa, Florida, United States	28.3067	-80.6862
Patrick Afb, Florida, United States	28.1743	-80.584
Cocoa, Florida, United States	28.391	-80.787
Cocoa, Florida, United States	28.4566	-80.7978
Cocoa Beach, Florida, United States	28.3325	-80.6121
Cocoa Beach, Florida, United States	28.3206	-80.6092
Melbourne, Florida, United States	28.1331	-80.7112
Melbourne, Florida, United States	28.1384	-80.6524
Melbourne, Florida, United States	28.0836	-80.6081
Satellite Beach, Florida, United States	28.178	-80.602
Melbourne, Florida, United States	28.2061	-80.685
Melbourne, Florida, United States	27.9246	-80.5235
Grant, Florida, United States	27.9289	-80.5264
Malabar, Florida, United States	27.9761	-80.5788
Melbourne Beach, Florida, United States	28.0219	-80.5389
Merritt Island, Florida, United States	28.2764	-80.6568
Merritt Island, Florida, United States	28.3888	-80.7301
Merritt Island, Florida, United States	28.5392	-80.672
Rockledge, Florida, United States	28.3134	-80.7319
Rockledge, Florida, United States	28.3298	-80.7323
Sharpes, Florida, United States	28.3067	-80.6862
Sebastian, Florida, United States	27.8679	-80.5416
Dania, Florida, United States	26.0476	-80.1447
Hallandale, Florida, United States	25.9812	-80.1484
Hallandale, Florida, United States	25.985	-80.1407
Hollywood, Florida, United States	26.007	-80.1219
Hollywood, Florida, United States	26.0161	-80.1517
Hollywood, Florida, United States	26.0218	-80.1891
Hollywood, Florida, United States	26.0134	-80.1442
Hollywood, Florida, United States	25.9894	-80.2153
Hollywood, Florida, United States	26.0296	-80.2489
Hollywood, Florida, United States	25.9921	-80.2712
Hollywood, Florida, United States	26.0229	-80.2974
Hollywood, Florida, United States	25.9974	-80.3248
Pembroke Pines, Florida, United States	26.0185	-80.3449
Hollywood, Florida, United States	26.0185	-80.3449
Hollywood, Florida, United States	25.9924	-80.4089
Pompano Beach, Florida, United States	26.2315	-80.1235
Pompano Beach, Florida, United States	26.2539	-80.1342
Pompano Beach, Florida, United States	26.2343	-80.0941
Pompano Beach, Florida, United States	26.2674	-80.2092
Pompano Beach, Florida, United States	26.2785	-80.1157
Pompano Beach, Florida, United States	26.2729	-80.2603
Pompano Beach, Florida, United States	26.2535	-80.1775
Pompano Beach, Florida, United States	26.3033	-80.2415
Pompano Beach, Florida, United States	26.216	-80.2205
Pompano Beach, Florida, United States	26.2288	-80.1635
Pompano Beach, Florida, United States	26.2435	-80.2601
Pompano Beach, Florida, United States	26.2335	-80.0924
Pompano Beach, Florida, United States	26.2997	-80.181
Pompano Beach, Florida, United States	26.2379	-80.1248
Pompano Beach, Florida, United States	26.2379	-80.1248
Pompano Beach, Florida, United States	26.3168	-80.2753
Pompano Beach, Florida, United States	26.2379	-80.1248
Hollywood, Florida, United States	26.0112	-80.1495
Pembroke Pines, Florida, United States	26.0031	-80.2239
Hollywood, Florida, United States	26.0112	-80.1495
Pembroke Pines, Florida, United States	26.0031	-80.2239
Pompano Beach, Florida, United States	26.2379	-80.1248
Pompano Beach, Florida, United States	26.2379	-80.1248
Fort Lauderdale, Florida, United States	26.1216	-80.1288
Fort Lauderdale, Florida, United States	26.1223	-80.1434
Fort Lauderdale, Florida, United States	26.1969	-80.0952
Fort Lauderdale, Florida, United States	26.1387	-80.1218
Fort Lauderdale, Florida, United States	26.1497	-80.1229
Fort Lauderdale, Florida, United States	26.1656	-80.1118
Fort Lauderdale, Florida, United States	26.1223	-80.1434
Fort Lauderdale, Florida, United States	26.0984	-80.1822
Fort Lauderdale, Florida, United States	26.1817	-80.1746
Fort Lauderdale, Florida, United States	26.1443	-80.2069
Fort Lauderdale, Florida, United States	26.1421	-80.1728
Fort Lauderdale, Florida, United States	26.0968	-80.181
Fort Lauderdale, Florida, United States	26.1487	-80.2075
Fort Lauderdale, Florida, United States	26.0697	-80.2246
Fort Lauderdale, Florida, United States	26.0989	-80.1541
Fort Lauderdale, Florida, United States	26.1042	-80.126
Fort Lauderdale, Florida, United States	26.1122	-80.2264
Fort Lauderdale, Florida, United States	26.1184	-80.252
Fort Lauderdale, Florida, United States	26.1848	-80.2406
Fort Lauderdale, Florida, United States	26.1625	-80.2582
Fort Lauderdale, Florida, United States	26.212	-80.2696
Fort Lauderdale, Florida, United States	26.1502	-80.2745
Fort Lauderdale, Florida, United States	26.152	-80.3165
Fort Lauderdale, Florida, United States	26.1255	-80.2644
Fort Lauderdale, Florida, United States	26.1097	-80.3215
Weston, Florida, United States	26.1158	-80.3681
Fort Lauderdale, Florida, United States	26.1158	-80.3681
Fort Lauderdale, Florida, United States	26.1168	-80.4156
Weston, Florida, United States	26.1136	-80.417
Fort Lauderdale, Florida, United States	26.0671	-80.2723
Fort Lauderdale, Florida, United States	26.1223	-80.1434
Fort Lauderdale, Florida, United States	26.0663	-80.3339
Fort Lauderdale, Florida, United States	26.048	-80.3749
Fort Lauderdale, Florida, United States	26.0596	-80.4146
Fort Lauderdale, Florida, United States	26.1845	-80.1344
Fort Lauderdale, Florida, United States	26.0892	-80.336
Fort Lauderdale, Florida, United States	26.1219	-80.1436
Fort Lauderdale, Florida, United States	26.129	-80.2601
Fort Lauderdale, Florida, United States	26.1223	-80.1434
Fort Lauderdale, Florida, United States	26.1223	-80.1434
Fort Lauderdale, Florida, United States	26.1223	-80.1434
Fort Lauderdale, Florida, United States	26.1654	-80.2959
Fort Lauderdale, Florida, United States	26.1223	-80.1434
Fort Lauderdale, Florida, United States	26.1223	-80.1434
Fort Lauderdale, Florida, United States	26.1223	-80.1434
Fort Lauderdale, Florida, United States	26.1793	-80.2746
Fort Lauderdale, Florida, United States	26.1223	-80.1434
Fort Lauderdale, Florida, United States	26.1223	-80.1434
Fort Lauderdale, Florida, United States	26.1209	-80.2533
Fort Lauderdale, Florida, United States	26.1221	-80.139
Deerfield Beach, Florida, United States	26.3096	-80.0992
Deerfield Beach, Florida, United States	26.3124	-80.1412
Deerfield Beach, Florida, United States	26.3184	-80.0998
Lehigh Acres, Florida, United States	26.602	-81.7311
Altha, Florida, United States	30.5319	-85.1704
Blountstown, Florida, United States	30.4394	-85.062
Clarksville, Florida, United States	30.3568	-85.1898
Kinard, Florida, United States	30.2632	-85.2065
El Jobean, Florida, United States	26.9324	-82.2168
Punta Gorda, Florida, United States	26.902	-82
Murdock, Florida, United States	26.902	-82
Placida, Florida, United States	26.8323	-82.2648
Rotonda West, Florida, United States	26.8842	-82.2691
Port Charlotte, Florida, United States	26.9827	-82.1412
Port Charlotte, Florida, United States	26.9939	-82.0984
Punta Gorda, Florida, United States	26.9152	-82.0532
Punta Gorda, Florida, United States	26.9708	-81.9845
Port Charlotte, Florida, United States	26.9905	-82.0964
Port Charlotte, Florida, United States	27.004	-82.2117
Port Charlotte, Florida, United States	27.0228	-82.1108
Punta Gorda, Florida, United States	26.824	-81.9547
Port Charlotte, Florida, United States	26.984	-82.0589
Port Charlotte, Florida, United States	26.9379	-82.2388
Punta Gorda, Florida, United States	26.9668	-81.9545
Punta Gorda, Florida, United States	27.0074	-82.0163
Crystal River, Florida, United States	28.867	-82.5727
Crystal River, Florida, United States	28.9584	-82.5993
Crystal River, Florida, United States	28.8547	-82.6669
Dunnellon, Florida, United States	28.9949	-82.5196
Dunnellon, Florida, United States	28.9938	-82.4241
Floral City, Florida, United States	28.7304	-82.3077
Hernando, Florida, United States	28.9223	-82.39
Holder, Florida, United States	28.9669	-82.4207
Homosassa, Florida, United States	28.7508	-82.5139
Homosassa Springs, Florida, United States	28.8049	-82.5743
Homosassa, Florida, United States	28.788	-82.568
Inverness, Florida, United States	28.834	-82.2822
Inverness, Florida, United States	28.8358	-82.3304
Inverness, Florida, United States	28.7778	-82.3603
Inverness, Florida, United States	28.8723	-82.3454
Lecanto, Florida, United States	28.8593	-82.5087
Lecanto, Florida, United States	28.8516	-82.4876
Beverly Hills, Florida, United States	28.9169	-82.4582
Beverly Hills, Florida, United States	28.9295	-82.4892
Homosassa, Florida, United States	28.7814	-82.6151
Spring Hill, Florida, United States	28.4794	-82.5083
Orange Park, Florida, United States	30.1063	-81.716
Fleming Island, Florida, United States	30.107	-81.7167
Doctors Inlet, Florida, United States	30.1056	-81.769
Green Cove Springs, Florida, United States	29.9983	-81.7647
Middleburg, Florida, United States	30.0689	-81.8604
Orange Park, Florida, United States	30.1382	-81.7742
Orange Park, Florida, United States	30.1661	-81.7065
Middleburg, Florida, United States	30.084	-81.8645
Orange Park, Florida, United States	30.1637	-81.7291
Penney Farms, Florida, United States	29.9849	-81.8022
Lake Geneva, Florida, United States	29.7683	-81.9907
Keystone Heights, Florida, United States	29.7976	-81.9899
Everglades City, Florida, United States	25.8595	-81.3804
Naples, Florida, United States	26.1423	-81.796
Naples, Florida, United States	26.134	-81.7953
Naples, Florida, United States	26.1917	-81.8039
Naples, Florida, United States	26.1529	-81.7417
Naples, Florida, United States	26.1938	-81.7636
Naples, Florida, United States	26.1423	-81.796
Vanderbilt Beach, Florida, United States	26.2706	-81.7898
Naples, Florida, United States	26.2416	-81.8071
Naples, Florida, United States	26.2534	-81.7644
Naples, Florida, United States	26.2823	-81.7573
Naples, Florida, United States	26.1184	-81.7361
Naples, Florida, United States	26.0426	-81.7182
Naples, Florida, United States	26.0143	-81.5856
Naples, Florida, United States	26.1873	-81.711
Naples, Florida, United States	26.1156	-81.5239
Naples, Florida, United States	26.2665	-81.7146
Naples, Florida, United States	26.3304	-81.5871
Copeland, Florida, United States	26.1433	-81.3891
Chokoloskee, Florida, United States	25.8129	-81.362
Everglades City, Florida, United States	25.857	-81.3778
Goodland, Florida, United States	25.9248	-81.6456
Ochopee, Florida, United States	25.8734	-81.1599
Immokalee, Florida, United States	26.1844	-81.4152
Immokalee, Florida, United States	26.4642	-81.5047
Marco Island, Florida, United States	25.9388	-81.6968
Marco Island, Florida, United States	25.9412	-81.7184
Lake City, Florida, United States	30.1055	-82.6878
Lake City, Florida, United States	30.1601	-82.6396
Fort White, Florida, United States	29.9207	-82.6879
Lake City, Florida, United States	30.2702	-82.6254
Lake City, Florida, United States	30.1897	-82.6393
Lulu, Florida, United States	30.0754	-82.5385
Arcadia, Florida, United States	27.1861	-81.8099
Arcadia, Florida, United States	27.1861	-81.8667
Fort Ogden, Florida, United States	27.1861	-81.8099
Nocatee, Florida, United States	27.2038	-81.8644
Arcadia, Florida, United States	27.0675	-81.9855
Cross City, Florida, United States	29.6372	-83.2032
Horseshoe Beach, Florida, United States	29.4869	-83.2616
Old Town, Florida, United States	29.6699	-83.005
Suwannee, Florida, United States	29.3295	-83.14
Jacksonville, Florida, United States	30.3375	-81.7686
Jacksonville, Florida, United States	30.3894	-81.6808
Jacksonville, Florida, United States	30.3299	-81.6517
Jacksonville, Florida, United States	30.3228	-81.547
Jacksonville, Florida, United States	30.3189	-81.6854
Jacksonville, Florida, United States	30.3172	-81.722
Jacksonville, Florida, United States	30.3511	-81.6488
Jacksonville, Florida, United States	30.2908	-81.6321
Jacksonville, Florida, United States	30.3937	-81.6889
Jacksonville, Florida, United States	30.3584	-81.692
Jacksonville, Florida, United States	30.2687	-81.7473
Jacksonville, Florida, United States	30.348	-81.5882
Jacksonville, Florida, United States	30.2132	-81.69
Jacksonville, Florida, United States	30.3449	-81.6831
Jacksonville, Florida, United States	30.2787	-81.5831
Jacksonville, Florida, United States	30.2407	-81.617
Jacksonville, Florida, United States	30.4507	-81.6626
Jacksonville, Florida, United States	30.4034	-81.7635
Jacksonville, Florida, United States	30.329	-81.8176
Jacksonville, Florida, United States	30.2837	-81.8202
Jacksonville, Florida, United States	30.2292	-81.8131
Jacksonville, Florida, United States	30.1548	-81.63
Jacksonville, Florida, United States	30.3031	-81.4404
Jacksonville, Florida, United States	30.351	-81.5061
Jacksonville, Florida, United States	30.4735	-81.5448
Jacksonville, Florida, United States	30.3802	-81.416
Jacksonville, Florida, United States	30.3824	-81.4369
Jacksonville, Florida, United States	30.3449	-81.6831
Jacksonville, Florida, United States	30.3449	-81.6831
Jacksonville, Florida, United States	30.3449	-81.6831
Atlantic Beach, Florida, United States	30.3483	-81.4159
Jacksonville, Florida, United States	30.2757	-81.9686
Jacksonville, Florida, United States	30.3449	-81.6831
Jacksonville, Florida, United States	30.3449	-81.6831
Jacksonville, Florida, United States	30.3449	-81.6831
Jacksonville, Florida, United States	30.3449	-81.6831
Jacksonville, Florida, United States	30.3449	-81.6831
Jacksonville Beach, Florida, United States	30.2947	-81.3931
Jacksonville, Florida, United States	30.3449	-81.6831
Jacksonville, Florida, United States	30.2231	-81.7556
Jacksonville, Florida, United States	30.3449	-81.6831
Jacksonville, Florida, United States	30.2933	-81.5092
Jacksonville, Florida, United States	30.3449	-81.6831
Jacksonville Beach, Florida, United States	30.2801	-81.4165
Jacksonville, Florida, United States	30.3415	-81.7358
Jacksonville, Florida, United States	30.3322	-81.6557
Jacksonville, Florida, United States	30.2214	-81.5571
Jacksonville, Florida, United States	30.1927	-81.605
Jacksonville, Florida, United States	30.1459	-81.5739
Neptune Beach, Florida, United States	30.3155	-81.4051
Jacksonville, Florida, United States	30.3704	-81.5864
Pensacola, Florida, United States	30.4223	-87.2248
Pensacola, Florida, United States	30.4095	-87.2229
